transaction_id,date,region,product,channel,transaction_type,amount,cost,margin,customer_id,vendor_id,description
411abc81,2024-09-21,Urban,Security,Agency,Payment,145191.4,103202.75,41988.65,CUST-8909,VEND-8477,Payment - Security - Urban
023ce81a,2024-09-21,Highlands,Cloud Services,Partner,Invoice,65159.0,45678.74,19480.26,CUST-4209,VEND-1474,Invoice - Cloud Services - Highlands
63c105d2,2024-09-21,South,Training,Online,Invoice,80938.96,56691.29,24247.67,CUST-9112,VEND-6882,Invoice - Training - South
4f183d7a,2024-09-21,Highlands,Analytics,Partner,Sales Receipt,68599.04,45128.08,23470.96,CUST-5788,VEND-3701,Sales Receipt - Analytics - Highlands
0bd4804d,2024-09-21,North,Integration,Online,Sales Receipt,131995.72,77327.42,54668.3,CUST-9285,VEND-4111,Sales Receipt - Integration - North
4259b834,2024-09-21,Central,Maintenance,Direct,Invoice,59869.38,39218.49,20650.89,CUST-6126,VEND-3865,Invoice - Maintenance - Central
ce5c608d,2024-09-21,Central,Support,Online,Invoice,64342.8,40729.68,23613.12,CUST-4685,VEND-3670,Invoice - Support - Central
2c7bb884,2024-09-21,Mekong,Integration,Contract,Payment,80345.65,51778.34,28567.31,CUST-1956,VEND-5163,Payment - Integration - Mekong
0ecccf5a,2024-09-21,South,Analytics,Agency,Invoice,123556.17,81229.41,42326.76,CUST-2816,VEND-8214,Invoice - Analytics - South
4f7dab9b,2024-09-21,South,Hardware,Partner,Sales Receipt,86712.79,60650.04,26062.75,CUST-9480,VEND-9620,Sales Receipt - Hardware - South
1c5fcdf7,2024-09-21,Central,Integration,Direct,Credit Memo,78961.35,51939.82,27021.53,CUST-9243,VEND-5718,Credit Memo - Integration - Central
e1a0bb5f,2024-09-21,Mekong,Training,Contract,Payment,53133.09,33812.91,19320.18,CUST-8289,VEND-2247,Payment - Training - Mekong
ea0ee562,2024-09-21,Mekong,Maintenance,Online,Estimate,64356.84,39844.67,24512.17,CUST-3503,VEND-9382,Estimate - Maintenance - Mekong
410777ee,2024-09-21,Central,Analytics,Contract,Invoice,94678.83,57168.01,37510.82,CUST-1083,VEND-1518,Invoice - Analytics - Central
72c05bf6,2024-09-21,Mekong,Integration,Partner,Invoice,59812.94,40695.29,19117.65,CUST-9373,VEND-6041,Invoice - Integration - Mekong
0d097768,2024-09-21,Central,Software Dev,Online,Estimate,117137.39,72260.43,44876.96,CUST-8922,VEND-4925,Estimate - Software Dev - Central
42ffa7fc,2024-09-21,South,Analytics,Online,Payment,138303.77,95626.44,42677.33,CUST-6134,VEND-1836,Payment - Analytics - South
9a6f3240,2024-09-21,Mekong,Maintenance,Direct,Sales Receipt,54577.31,34515.16,20062.15,CUST-9818,VEND-2224,Sales Receipt - Maintenance - Mekong
4983de8c,2024-09-21,North,Analytics,Partner,Invoice,95503.57,61759.93,33743.64,CUST-7119,VEND-4566,Invoice - Analytics - North
bd1cb191,2024-09-21,Central,Support,Contract,Payment,69529.0,43543.21,25985.79,CUST-4982,VEND-8604,Payment - Support - Central
49fa03ce,2024-09-21,Urban,Hardware,Online,Credit Memo,137799.26,80635.1,57164.16,CUST-4753,VEND-3840,Credit Memo - Hardware - Urban
95f93780,2024-09-21,Central,Training,Partner,Invoice,46517.0,32710.24,13806.76,CUST-1523,VEND-3105,Invoice - Training - Central
430077ff,2024-09-21,South,Hardware,Agency,Invoice,99052.98,67575.24,31477.74,CUST-4613,VEND-2084,Invoice - Hardware - South
0230b13c,2024-09-21,Central,Support,Contract,Payment,64835.58,40292.26,24543.32,CUST-1069,VEND-3783,Payment - Support - Central
359b7269,2024-09-21,North,Integration,Direct,Payment,106943.1,65847.48,41095.62,CUST-6927,VEND-8569,Payment - Integration - North
ec77bcdf,2024-09-21,Highlands,Support,Partner,Credit Memo,44500.04,29214.05,15285.99,CUST-1880,VEND-7757,Credit Memo - Support - Highlands
fb0b57f6,2024-09-21,Central,Maintenance,Online,Invoice,77847.44,46559.43,31288.01,CUST-6322,VEND-7355,Invoice - Maintenance - Central
2e4f1124,2024-09-21,North,Cloud Services,Direct,Invoice,119116.74,72749.2,46367.54,CUST-7006,VEND-2989,Invoice - Cloud Services - North
4623cc14,2024-09-21,Highlands,Hardware,Online,Invoice,71487.12,41856.39,29630.73,CUST-7356,VEND-8254,Invoice - Hardware - Highlands
f43ff463,2024-09-21,Central,Software Dev,Agency,Payment,92115.24,62695.36,29419.88,CUST-6467,VEND-1020,Payment - Software Dev - Central
6276fb03,2024-09-21,Mekong,Analytics,Direct,Sales Receipt,72734.38,45376.3,27358.08,CUST-4371,VEND-4900,Sales Receipt - Analytics - Mekong
9fef4b78,2024-09-21,South,Software Dev,Online,Sales Receipt,145528.05,88812.05,56716.0,CUST-3552,VEND-4121,Sales Receipt - Software Dev - South
5891315f,2024-09-21,Mekong,Software Dev,Contract,Sales Receipt,89202.5,61441.43,27761.07,CUST-8372,VEND-1181,Sales Receipt - Software Dev - Mekong
cf5af67f,2024-09-21,Highlands,Support,Contract,Invoice,50453.3,33878.16,16575.14,CUST-9218,VEND-5203,Invoice - Support - Highlands
e5d5ae8a,2024-09-21,Urban,Support,Agency,Payment,97927.38,57374.78,40552.6,CUST-8180,VEND-7465,Payment - Support - Urban
7de311ff,2024-09-21,Central,Support,Partner,Invoice,50134.78,29728.31,20406.47,CUST-6373,VEND-3709,Invoice - Support - Central
037b838d,2024-09-21,Mekong,Cloud Services,Partner,Estimate,66462.75,39329.73,27133.02,CUST-2252,VEND-5878,Estimate - Cloud Services - Mekong
73fdbcdd,2024-09-21,Urban,Consulting,Partner,Estimate,111366.29,71344.11,40022.18,CUST-1647,VEND-4655,Estimate - Consulting - Urban
37c88cbc,2024-09-21,North,Support,Agency,Invoice,85916.91,59352.92,26563.99,CUST-6234,VEND-4490,Invoice - Support - North
3443934a,2024-09-21,North,Analytics,Contract,Payment,147886.22,96152.25,51733.97,CUST-7315,VEND-3224,Payment - Analytics - North
caeff5b3,2024-09-21,Urban,Integration,Direct,Invoice,123786.99,81088.84,42698.15,CUST-2528,VEND-4194,Invoice - Integration - Urban
c97ff108,2024-09-21,Urban,Security,Agency,Credit Memo,122587.99,83047.12,39540.87,CUST-6366,VEND-5086,Credit Memo - Security - Urban
feb9950b,2024-09-21,Mekong,Hardware,Direct,Payment,62142.4,40951.96,21190.44,CUST-4892,VEND-7397,Payment - Hardware - Mekong
bf56a06f,2024-09-22,Mekong,Analytics,Direct,Estimate,74727.87,47242.68,27485.19,CUST-4238,VEND-2206,Estimate - Analytics - Mekong
8dfbd72b,2024-09-22,South,Maintenance,Partner,Invoice,69469.0,42127.44,27341.56,CUST-8307,VEND-8609,Invoice - Maintenance - South
9e4065d9,2024-09-22,Highlands,Cloud Services,Direct,Invoice,75461.97,44769.74,30692.23,CUST-6161,VEND-3465,Invoice - Cloud Services - Highlands
9eeb6dc1,2024-09-22,North,Hardware,Partner,Invoice,86855.4,55432.47,31422.93,CUST-4083,VEND-3594,Invoice - Hardware - North
a154a6a4,2024-09-22,North,Security,Agency,Invoice,124758.77,86093.08,38665.69,CUST-8804,VEND-6272,Invoice - Security - North
44fcb850,2024-09-22,Mekong,Software Dev,Contract,Invoice,91686.91,57214.97,34471.94,CUST-3767,VEND-7321,Invoice - Software Dev - Mekong
16cda8f4,2024-09-22,Mekong,Cloud Services,Agency,Payment,83160.0,57512.64,25647.36,CUST-5431,VEND-4890,Payment - Cloud Services - Mekong
4278212c,2024-09-22,North,Hardware,Direct,Invoice,100938.99,69628.11,31310.88,CUST-8569,VEND-1430,Invoice - Hardware - North
8eccbc0b,2024-09-22,South,Hardware,Online,Payment,110108.4,74585.38,35523.02,CUST-1690,VEND-6359,Payment - Hardware - South
565f7b7e,2024-09-22,Mekong,Software Dev,Direct,Invoice,79862.34,54185.58,25676.76,CUST-4373,VEND-8448,Invoice - Software Dev - Mekong
33219351,2024-09-22,South,Security,Online,Invoice,124697.57,78844.03,45853.54,CUST-9597,VEND-2546,Invoice - Security - South
f43a1fda,2024-09-22,Urban,Support,Online,Estimate,110834.27,65055.52,45778.75,CUST-2168,VEND-8050,Estimate - Support - Urban
ff4afcee,2024-09-22,North,Integration,Direct,Payment,101858.23,63709.03,38149.2,CUST-3763,VEND-6966,Payment - Integration - North
2db1df9a,2024-09-22,Central,Security,Agency,Credit Memo,84719.68,56473.55,28246.13,CUST-7557,VEND-2273,Credit Memo - Security - Central
b993ed21,2024-09-22,North,Integration,Partner,Invoice,102819.68,65193.47,37626.21,CUST-9144,VEND-2064,Invoice - Integration - North
2f33dd33,2024-09-22,Urban,Security,Contract,Sales Receipt,143216.82,98163.3,45053.52,CUST-1641,VEND-8267,Sales Receipt - Security - Urban
6c765572,2024-09-22,Mekong,Training,Direct,Payment,47504.51,33634.69,13869.82,CUST-9875,VEND-2442,Payment - Training - Mekong
6cd94281,2024-09-22,Urban,Consulting,Direct,Payment,125672.07,75962.42,49709.65,CUST-7773,VEND-5666,Payment - Consulting - Urban
f96c59d2,2024-09-22,Central,Cloud Services,Contract,Credit Memo,111815.54,70930.93,40884.61,CUST-2558,VEND-6547,Credit Memo - Cloud Services - Central
e44a0fe7,2024-09-22,Central,Software Dev,Direct,Invoice,87417.32,54262.46,33154.86,CUST-2040,VEND-3653,Invoice - Software Dev - Central
7c8cbbcd,2024-09-22,Mekong,Integration,Agency,Invoice,73380.1,45939.23,27440.87,CUST-7611,VEND-1573,Invoice - Integration - Mekong
404f2dec,2024-09-22,Urban,Consulting,Online,Credit Memo,153047.08,95959.01,57088.07,CUST-5510,VEND-7773,Credit Memo - Consulting - Urban
9c11284b,2024-09-22,Highlands,Maintenance,Contract,Estimate,60320.99,35859.56,24461.43,CUST-5356,VEND-4796,Estimate - Maintenance - Highlands
b0eaf85c,2024-09-22,Highlands,Consulting,Online,Credit Memo,82501.64,50595.91,31905.73,CUST-6274,VEND-1881,Credit Memo - Consulting - Highlands
183f9d17,2024-09-22,Highlands,Support,Agency,Credit Memo,53124.2,36684.17,16440.03,CUST-4275,VEND-2364,Credit Memo - Support - Highlands
0f485136,2024-09-22,Mekong,Analytics,Partner,Invoice,73094.74,48484.91,24609.83,CUST-9247,VEND-3193,Invoice - Analytics - Mekong
86bbe8b9,2024-09-22,North,Support,Contract,Invoice,95490.56,62502.12,32988.44,CUST-1592,VEND-2440,Invoice - Support - North
b5b10787,2024-09-22,Mekong,Training,Agency,Sales Receipt,46713.97,28659.53,18054.44,CUST-5740,VEND-5520,Sales Receipt - Training - Mekong
7ad9fb49,2024-09-22,Urban,Consulting,Agency,Sales Receipt,133704.81,80600.36,53104.45,CUST-2357,VEND-2758,Sales Receipt - Consulting - Urban
54c93025,2024-09-22,Mekong,Cloud Services,Agency,Credit Memo,84670.59,58315.01,26355.58,CUST-2753,VEND-1430,Credit Memo - Cloud Services - Mekong
8952c90c,2024-09-22,North,Consulting,Online,Sales Receipt,132106.2,87292.0,44814.2,CUST-3541,VEND-8546,Sales Receipt - Consulting - North
e6fe2a4c,2024-09-22,Mekong,Training,Contract,Invoice,53798.2,32327.49,21470.71,CUST-1286,VEND-4404,Invoice - Training - Mekong
47497f93,2024-09-22,North,Integration,Direct,Invoice,106139.8,64082.02,42057.78,CUST-4371,VEND-5635,Invoice - Integration - North
e9804c1b,2024-09-22,North,Software Dev,Direct,Credit Memo,135795.52,82073.56,53721.96,CUST-6420,VEND-9469,Credit Memo - Software Dev - North
ce126ae1,2024-09-22,Mekong,Hardware,Online,Payment,77901.61,51287.77,26613.84,CUST-6737,VEND-2051,Payment - Hardware - Mekong
0762d921,2024-09-22,South,Analytics,Online,Estimate,121232.19,73581.74,47650.45,CUST-4672,VEND-8440,Estimate - Analytics - South
ef334045,2024-09-22,Highlands,Cloud Services,Direct,Payment,72493.34,49668.5,22824.84,CUST-2551,VEND-8377,Payment - Cloud Services - Highlands
49866124,2024-09-22,North,Support,Partner,Payment,76559.19,53399.85,23159.34,CUST-2398,VEND-8451,Payment - Support - North
c1a3e8f5,2024-09-22,Highlands,Support,Direct,Estimate,49773.61,32145.24,17628.37,CUST-6923,VEND-3453,Estimate - Support - Highlands
2215836d,2024-09-22,Central,Maintenance,Direct,Payment,59674.74,40584.13,19090.61,CUST-1706,VEND-5792,Payment - Maintenance - Central
55f85ec8,2024-09-22,Urban,Support,Direct,Invoice,80217.73,48201.55,32016.18,CUST-4694,VEND-6090,Invoice - Support - Urban
8e32bfed,2024-09-22,Highlands,Analytics,Partner,Invoice,64779.55,41347.04,23432.51,CUST-1580,VEND-2591,Invoice - Analytics - Highlands
87c8914c,2024-09-22,Mekong,Analytics,Direct,Sales Receipt,73677.92,44105.34,29572.58,CUST-7230,VEND-1082,Sales Receipt - Analytics - Mekong
bb6ae00f,2024-09-22,North,Software Dev,Online,Payment,160057.08,112890.03,47167.05,CUST-8219,VEND-9844,Payment - Software Dev - North
f162f3ff,2024-09-22,South,Hardware,Online,Sales Receipt,112833.51,72095.55,40737.96,CUST-3196,VEND-2462,Sales Receipt - Hardware - South
a1f684f7,2024-09-22,Central,Analytics,Online,Payment,103887.01,65606.43,38280.58,CUST-6268,VEND-2546,Payment - Analytics - Central
69154bbe,2024-09-22,Mekong,Security,Agency,Credit Memo,76083.62,45038.13,31045.49,CUST-9639,VEND-9522,Credit Memo - Security - Mekong
4e7a910a,2024-09-22,Mekong,Software Dev,Direct,Invoice,75576.32,51246.36,24329.96,CUST-6115,VEND-7712,Invoice - Software Dev - Mekong
6633d638,2024-09-22,North,Training,Online,Payment,84801.75,58326.54,26475.21,CUST-8439,VEND-6291,Payment - Training - North
add83881,2024-09-22,South,Cloud Services,Contract,Payment,129479.95,83957.34,45522.61,CUST-8595,VEND-3973,Payment - Cloud Services - South
0a9eb03a,2024-09-22,Mekong,Consulting,Direct,Payment,68566.08,40429.16,28136.92,CUST-4036,VEND-3659,Payment - Consulting - Mekong
c089a6c9,2024-09-22,South,Hardware,Online,Sales Receipt,119130.01,74351.83,44778.18,CUST-4097,VEND-5690,Sales Receipt - Hardware - South
e7bd64d2,2024-09-22,Highlands,Cloud Services,Direct,Invoice,69685.84,46534.41,23151.43,CUST-8053,VEND-2965,Invoice - Cloud Services - Highlands
a2ace86a,2024-09-22,South,Analytics,Partner,Invoice,97459.32,58352.74,39106.58,CUST-3639,VEND-1059,Invoice - Analytics - South
04fcd9cb,2024-09-22,Highlands,Support,Direct,Credit Memo,45871.98,30324.71,15547.27,CUST-2113,VEND-2120,Credit Memo - Support - Highlands
4a44037c,2024-09-22,Mekong,Training,Contract,Estimate,53646.79,33460.21,20186.58,CUST-2363,VEND-3325,Estimate - Training - Mekong
31a6441d,2024-09-22,Central,Training,Direct,Estimate,49079.46,33106.76,15972.7,CUST-4001,VEND-3510,Estimate - Training - Central
52868b98,2024-09-22,South,Integration,Partner,Sales Receipt,93258.84,63767.11,29491.73,CUST-1395,VEND-7540,Sales Receipt - Integration - South
6dae05a6,2024-09-22,Central,Training,Direct,Invoice,52555.14,34855.77,17699.37,CUST-8726,VEND-3538,Invoice - Training - Central
a98e9ec1,2024-09-22,Highlands,Consulting,Partner,Estimate,60729.37,39200.76,21528.61,CUST-7654,VEND-7302,Estimate - Consulting - Highlands
186223e4,2024-09-22,South,Cloud Services,Online,Invoice,148442.89,89958.56,58484.33,CUST-7683,VEND-8596,Invoice - Cloud Services - South
92bb1b83,2024-09-22,North,Maintenance,Direct,Invoice,91485.98,63808.64,27677.34,CUST-7753,VEND-6708,Invoice - Maintenance - North
2b1ef307,2024-09-22,North,Support,Contract,Payment,94293.91,66153.88,28140.03,CUST-3615,VEND-2731,Payment - Support - North
40412a37,2024-09-22,Mekong,Maintenance,Contract,Payment,63428.72,37430.74,25997.98,CUST-4660,VEND-5168,Payment - Maintenance - Mekong
926d2e71,2024-09-22,South,Hardware,Contract,Invoice,100466.33,67483.7,32982.63,CUST-8222,VEND-5089,Invoice - Hardware - South
d8d1664b,2024-09-22,Mekong,Software Dev,Agency,Payment,80331.17,49173.06,31158.11,CUST-6644,VEND-8669,Payment - Software Dev - Mekong
cf848ebb,2024-09-22,South,Maintenance,Agency,Credit Memo,90743.96,57527.54,33216.42,CUST-2217,VEND-9813,Credit Memo - Maintenance - South
71972f11,2024-09-22,Mekong,Training,Agency,Invoice,47069.44,28577.69,18491.75,CUST-5546,VEND-2396,Invoice - Training - Mekong
32cec9d4,2024-09-22,Central,Security,Agency,Invoice,87533.28,60299.7,27233.58,CUST-9074,VEND-8246,Invoice - Security - Central
e7086e43,2024-09-22,Central,Software Dev,Direct,Payment,84191.43,56624.42,27567.01,CUST-8526,VEND-2262,Payment - Software Dev - Central
1efa09e4,2024-09-22,Central,Analytics,Online,Estimate,100780.66,62564.67,38215.99,CUST-9555,VEND-5709,Estimate - Analytics - Central
be23effd,2024-09-22,South,Analytics,Partner,Estimate,97618.07,58714.37,38903.7,CUST-1757,VEND-2189,Estimate - Analytics - South
55f5735a,2024-09-22,Central,Analytics,Partner,Payment,80536.05,50569.37,29966.68,CUST-8861,VEND-9591,Payment - Analytics - Central
c63840db,2024-09-22,South,Integration,Direct,Estimate,100905.6,71498.06,29407.54,CUST-1469,VEND-4241,Estimate - Integration - South
811dc3d5,2024-09-22,North,Hardware,Online,Invoice,115444.5,76260.6,39183.9,CUST-4738,VEND-6500,Invoice - Hardware - North
cc602813,2024-09-22,Central,Cloud Services,Online,Payment,113109.52,79323.16,33786.36,CUST-6300,VEND-1619,Payment - Cloud Services - Central
4868e900,2024-09-22,Mekong,Security,Partner,Credit Memo,64501.19,42459.63,22041.56,CUST-1657,VEND-2486,Credit Memo - Security - Mekong
e596b41c,2024-09-22,Central,Support,Direct,Sales Receipt,57195.04,33475.16,23719.88,CUST-1036,VEND-9062,Sales Receipt - Support - Central
66fd6f7f,2024-09-22,South,Consulting,Contract,Payment,129073.24,83806.43,45266.81,CUST-7458,VEND-8985,Payment - Consulting - South
53bf1315,2024-09-22,Highlands,Support,Direct,Invoice,43406.69,27223.75,16182.94,CUST-8922,VEND-6975,Invoice - Support - Highlands
23b67e1c,2024-09-22,Highlands,Security,Contract,Payment,83314.71,53025.96,30288.75,CUST-3445,VEND-9543,Payment - Security - Highlands
6a6db748,2024-09-22,Highlands,Security,Agency,Payment,64298.96,42704.12,21594.84,CUST-8796,VEND-2148,Payment - Security - Highlands
1c27cc16,2024-09-22,Urban,Cloud Services,Contract,Payment,153138.8,90530.71,62608.09,CUST-8968,VEND-2110,Payment - Cloud Services - Urban
300fc0a8,2024-09-22,South,Consulting,Agency,Sales Receipt,108667.32,70547.88,38119.44,CUST-4700,VEND-5640,Sales Receipt - Consulting - South
db047e1b,2024-09-22,North,Maintenance,Direct,Credit Memo,81685.75,50207.51,31478.24,CUST-8735,VEND-8231,Credit Memo - Maintenance - North
0542aa72,2024-09-22,Urban,Integration,Partner,Invoice,104368.87,63825.77,40543.1,CUST-2093,VEND-7370,Invoice - Integration - Urban
0023cbed,2024-09-22,North,Hardware,Direct,Payment,105678.03,67000.68,38677.35,CUST-9614,VEND-5511,Payment - Hardware - North
91872fe4,2024-09-22,Central,Cloud Services,Direct,Sales Receipt,82850.94,48662.72,34188.22,CUST-6163,VEND-8416,Sales Receipt - Cloud Services - Central
fa8df0cd,2024-09-22,Urban,Analytics,Agency,Invoice,142703.32,99321.82,43381.5,CUST-7481,VEND-7777,Invoice - Analytics - Urban
3f973906,2024-09-22,North,Software Dev,Agency,Estimate,141523.78,84157.54,57366.24,CUST-2450,VEND-3120,Estimate - Software Dev - North
48276ceb,2024-09-22,North,Integration,Partner,Sales Receipt,105497.47,68965.05,36532.42,CUST-8268,VEND-1432,Sales Receipt - Integration - North
791f6a7f,2024-09-22,Mekong,Software Dev,Contract,Invoice,100588.54,69728.08,30860.46,CUST-3236,VEND-5346,Invoice - Software Dev - Mekong
ab2e4d92,2024-09-22,Central,Analytics,Contract,Invoice,93361.0,62274.16,31086.84,CUST-4484,VEND-1828,Invoice - Analytics - Central
8ac6a7bd,2024-09-22,South,Analytics,Contract,Payment,136154.13,83046.71,53107.42,CUST-2544,VEND-5791,Payment - Analytics - South
93f2d506,2024-09-22,North,Hardware,Direct,Invoice,101321.25,64416.98,36904.27,CUST-4803,VEND-2833,Invoice - Hardware - North
7329388d,2024-09-22,South,Support,Contract,Invoice,84944.68,50068.07,34876.61,CUST-5121,VEND-8971,Invoice - Support - South
7aa48a0d,2024-09-22,North,Maintenance,Direct,Invoice,84944.97,56192.75,28752.22,CUST-5645,VEND-3642,Invoice - Maintenance - North
84f0aecf,2024-09-22,Mekong,Support,Direct,Payment,48601.32,32726.69,15874.63,CUST-3283,VEND-8004,Payment - Support - Mekong
89cb13d1,2024-09-22,North,Support,Partner,Credit Memo,78378.88,52870.96,25507.92,CUST-3487,VEND-7334,Credit Memo - Support - North
bf4aabd4,2024-09-22,Highlands,Security,Partner,Payment,63013.03,41743.63,21269.4,CUST-7073,VEND-3821,Payment - Security - Highlands
161b8d6f,2024-09-22,Central,Integration,Agency,Payment,86560.88,59964.18,26596.7,CUST-2711,VEND-4133,Payment - Integration - Central
c676d010,2024-09-22,Urban,Support,Agency,Sales Receipt,90628.7,62916.53,27712.17,CUST-1897,VEND-5216,Sales Receipt - Support - Urban
cb97a65b,2024-09-22,South,Consulting,Partner,Payment,93782.92,66301.87,27481.05,CUST-6355,VEND-4315,Payment - Consulting - South
74c1cd2d,2024-09-22,Urban,Cloud Services,Agency,Payment,148680.59,87457.37,61223.22,CUST-3670,VEND-1168,Payment - Cloud Services - Urban
0c2b9586,2024-09-22,North,Integration,Partner,Invoice,102557.45,72924.37,29633.08,CUST-2417,VEND-7314,Invoice - Integration - North
32cef25a,2024-09-22,Urban,Software Dev,Online,Credit Memo,178022.52,106731.63,71290.89,CUST-5102,VEND-2220,Credit Memo - Software Dev - Urban
f4a3406f,2024-09-22,South,Training,Agency,Payment,78914.71,50086.03,28828.68,CUST-9001,VEND-9310,Payment - Training - South
52238d57,2024-09-22,North,Consulting,Direct,Estimate,106402.83,72938.58,33464.25,CUST-4194,VEND-7029,Estimate - Consulting - North
1d9a3a33,2024-09-22,Central,Support,Contract,Invoice,66612.06,45214.09,21397.97,CUST-6295,VEND-2296,Invoice - Support - Central
5a3e5dc3,2024-09-22,Urban,Training,Agency,Invoice,91109.42,58704.6,32404.82,CUST-3633,VEND-3231,Invoice - Training - Urban
42c8cf22,2024-09-22,Highlands,Hardware,Direct,Payment,57450.24,35427.67,22022.57,CUST-6647,VEND-3560,Payment - Hardware - Highlands
7b2ae581,2024-09-22,Highlands,Analytics,Contract,Sales Receipt,80143.07,49864.08,30278.99,CUST-5545,VEND-1628,Sales Receipt - Analytics - Highlands
4b68890f,2024-09-22,North,Cloud Services,Partner,Payment,109888.39,71622.15,38266.24,CUST-4707,VEND-4416,Payment - Cloud Services - North
d0e13329,2024-09-22,North,Cloud Services,Online,Payment,151779.27,95273.92,56505.35,CUST-6579,VEND-1577,Payment - Cloud Services - North
d1a86f1f,2024-09-22,Highlands,Cloud Services,Online,Invoice,81476.58,48559.03,32917.55,CUST-7428,VEND-7278,Invoice - Cloud Services - Highlands
b92fee58,2024-09-22,Urban,Maintenance,Direct,Payment,105137.79,70579.76,34558.03,CUST-3283,VEND-8640,Payment - Maintenance - Urban
5a543fb5,2024-09-22,Urban,Hardware,Direct,Payment,111686.19,76036.91,35649.28,CUST-7472,VEND-7827,Payment - Hardware - Urban
5331a820,2024-09-22,Mekong,Maintenance,Partner,Credit Memo,49320.63,29256.53,20064.1,CUST-1760,VEND-9668,Credit Memo - Maintenance - Mekong
71362e5b,2024-09-22,North,Software Dev,Direct,Invoice,113594.95,78832.4,34762.55,CUST-1705,VEND-9462,Invoice - Software Dev - North
573d4e38,2024-09-22,North,Hardware,Contract,Invoice,118464.27,82051.41,36412.86,CUST-8528,VEND-2461,Invoice - Hardware - North
622ab3c0,2024-09-22,Highlands,Analytics,Agency,Payment,72828.8,46824.07,26004.73,CUST-4075,VEND-1017,Payment - Analytics - Highlands
0c18dcd6,2024-09-22,Highlands,Security,Agency,Sales Receipt,71716.56,46971.51,24745.05,CUST-9156,VEND-7977,Sales Receipt - Security - Highlands
da0450d6,2024-09-22,Central,Training,Contract,Estimate,60380.19,39547.54,20832.65,CUST-9283,VEND-7328,Estimate - Training - Central
044ccc20,2024-09-22,Highlands,Consulting,Contract,Invoice,88246.61,60860.92,27385.69,CUST-8132,VEND-8111,Invoice - Consulting - Highlands
48ccde94,2024-09-22,Highlands,Analytics,Online,Credit Memo,78420.28,53637.18,24783.1,CUST-3409,VEND-4756,Credit Memo - Analytics - Highlands
f783d061,2024-09-22,Central,Support,Direct,Estimate,55911.61,39397.58,16514.03,CUST-1225,VEND-7818,Estimate - Support - Central
84dd784c,2024-09-22,North,Security,Direct,Estimate,112319.36,79198.37,33120.99,CUST-5779,VEND-8022,Estimate - Security - North
0c3a0158,2024-09-22,Central,Analytics,Contract,Invoice,91036.1,65069.13,25966.97,CUST-4364,VEND-4556,Invoice - Analytics - Central
efa46ff2,2024-09-22,South,Training,Contract,Payment,77679.79,54669.43,23010.36,CUST-1250,VEND-8025,Payment - Training - South
fa53ea77,2024-09-22,Highlands,Cloud Services,Contract,Invoice,93621.51,63158.04,30463.47,CUST-4251,VEND-1559,Invoice - Cloud Services - Highlands
c1fc4911,2024-09-22,Urban,Training,Online,Payment,98306.03,63609.54,34696.49,CUST-3571,VEND-8099,Payment - Training - Urban
790ec61b,2024-09-22,Mekong,Analytics,Online,Invoice,98830.55,61133.15,37697.4,CUST-9603,VEND-3618,Invoice - Analytics - Mekong
44c2d728,2024-09-22,North,Training,Online,Estimate,89239.83,58659.13,30580.7,CUST-6442,VEND-6952,Estimate - Training - North
5caf3c77,2024-09-22,North,Software Dev,Contract,Invoice,149566.94,96444.21,53122.73,CUST-1550,VEND-9074,Invoice - Software Dev - North
1fc2ff4d,2024-09-22,South,Maintenance,Partner,Payment,73611.62,48757.57,24854.05,CUST-6462,VEND-9375,Payment - Maintenance - South
8f99df60,2024-09-22,South,Software Dev,Partner,Invoice,102968.75,70415.05,32553.7,CUST-6506,VEND-7143,Invoice - Software Dev - South
0d20e880,2024-09-22,Highlands,Consulting,Partner,Estimate,57289.0,40168.08,17120.92,CUST-6022,VEND-8774,Estimate - Consulting - Highlands
a9f3012c,2024-09-22,Urban,Integration,Direct,Invoice,114850.47,69300.08,45550.39,CUST-6696,VEND-7432,Invoice - Integration - Urban
4b82fefb,2024-09-22,Highlands,Support,Online,Invoice,57944.19,39295.52,18648.67,CUST-9615,VEND-2908,Invoice - Support - Highlands
28e940f6,2024-09-22,North,Training,Agency,Credit Memo,81112.53,51434.18,29678.35,CUST-3922,VEND-1404,Credit Memo - Training - North
2585ae58,2024-09-22,Central,Cloud Services,Direct,Invoice,83176.92,49099.09,34077.83,CUST-2124,VEND-1605,Invoice - Cloud Services - Central
f000cd8a,2024-09-22,Central,Integration,Contract,Payment,97932.72,68608.35,29324.37,CUST-8880,VEND-9888,Payment - Integration - Central
c0bd13a7,2024-09-22,Highlands,Training,Online,Payment,50134.23,32518.4,17615.83,CUST-4617,VEND-4550,Payment - Training - Highlands
20dc65a4,2024-09-22,Highlands,Analytics,Agency,Payment,75396.47,52157.79,23238.68,CUST-2106,VEND-7727,Payment - Analytics - Highlands
97bce159,2024-09-22,Central,Support,Direct,Payment,50683.17,30663.83,20019.34,CUST-3151,VEND-4011,Payment - Support - Central
e7b37d52,2024-09-22,South,Maintenance,Contract,Estimate,96198.35,63877.42,32320.93,CUST-4131,VEND-6953,Estimate - Maintenance - South
17537973,2024-09-22,Central,Support,Online,Invoice,69553.03,45351.49,24201.54,CUST-7951,VEND-6805,Invoice - Support - Central
